MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
9.589,25,7.922,2.684,4190,2.867,34.28002,-117.31476,4.189
2.34,47,6.663,1.545,153,3.884,36.07576,-119.58116,1.242
5.964,35,9.26,4.237,3914,5.951,35.29332,-119.33239,3.166
4.516,37,9.491,2.115,4885,4.136,40.75563,-116.58716,2.48
13.817,49,3.931,4.307,1372,1.855,33.61538,-122.24712,6.539
12.935,27,8.316,3.925,2920,5.025,35.43517,-116.37728,6.237
9.118,28,9.656,4.767,4233,3.76,39.6863,-124.31326,3.664
8.285,24,4.133,1.397,560,5.977,39.60852,-118.45463,2.474
14.03,33,8.809,2.397,551,4.775,37.6419,-119.91322,6.51
14.054,33,6.692,3.496,1353,5.974,40.22319,-117.88419,6.107
14.571,16,5.16,4.434,4005,5.454,33.30662,-119.36466,6.659
2.755,23,8.589,1.623,2730,1.911,32.54597,-116.26449,1.059
3.248,46,8.962,4.446,384,4.74,33.48089,-122.36069,2.006
10.474,11,4.261,1.268,3713,3.491,40.27381,-121.61719,3.724
8.58,46,8.356,2.897,377,1.649,37.20916,-118.44795,3.878
1.259,40,2.397,1.338,1620,3.839,36.15091,-121.97086,0.479
1.868,19,5.341,1.599,3079,1.468,34.72646,-114.66757,1.52
13.433,34,2.558,4.1,4636,4.81,33.73338,-115.54185,6.013
13.164,23,4.351,1.075,3302,2.806,38.00354,-116.56938,5.152
6.002,10,9.603,3.221,1692,5.045,38.58453,-116.65405,1.667
13.475,37,7.878,1.393,4737,4.411,32.97467,-117.7404,6.203
9.311,47,8.045,4.245,3016,5.392,33.19194,-116.83379,5.06
12.283,1,3.076,4.233,4211,1.929,39.42133,-124.0541,4.748
6.984,2,6.629,3.811,3670,4.226,36.63444,-118.41795,3.254
2.588,51,5.111,4.024,1573,5.319,35.50641,-121.69662,1.982
7.072,22,7.873,3.363,4031,2.139,37.094,-123.39425,3.156
7.402,17,3.257,2.942,4608,4.916,34.35232,-114.39028,3.394
8.713,47,4.255,2.641,766,2.424,32.74688,-114.65723,2.614
2.478,24,9.189,3.645,1653,5.078,35.8059,-115.06861,0.855
14.88,50,3.358,2.531,3211,3.578,35.60504,-117.73599,6.967
4.418,21,7.059,1.011,936,4.331,36.32266,-124.37257,2.562
3.78,40,4.521,1.403,4281,2.848,37.28874,-121.33605,2.357
8.375,29,2.655,3.607,3451,5.129,40.10071,-124.21692,3.658
8.521,14,3.789,2.46,3652,1.616,41.09805,-121.00205,3.948
7.157,8,8.955,4.958,239,1.967,34.18898,-121.34417,3.11
11.806,30,9.284,2.416,1844,1.449,36.27698,-118.50761,4.563
8.233,22,5.359,1.434,3743,5.748,32.72352,-122.93285,3.899
9.536,23,6.967,2.314,453,3.331,38.63588,-121.06752,3.681
11.132,40,6.164,3.747,2807,3.387,35.80718,-115.14783,4.541
1.35,51,4.238,3.113,1195,2.507,36.59976,-122.01868,1.31
8.989,13,4.758,3.441,1057,3.349,33.13403,-119.31811,2.886
13.379,28,6.215,1.445,3491,2.175,40.51,-123.1774,6.117
1.243,30,7.563,4.308,3391,5.758,39.45775,-116.64835,0.266
6.673,5,4.799,4.61,3787,2.317,34.03922,-123.57042,2.585
13.967,10,7.591,1.581,4141,5.627,32.55491,-122.66942,6.3
5.944,39,9.688,3.505,2802,3.441,33.60967,-114.24311,2.948
7.422,9,2.196,1.919,4714,3.186,37.16646,-121.34391,2.967
14.742,14,3.311,1.729,2381,5.019,40.21419,-124.29175,6.336
3.791,38,9.33,1.818,4378,3.473,39.33723,-121.95073,2.862
1.914,10,2.573,3.085,1372,2.335,38.56426,-119.96367,1.436
13.032,33,8.12,4.544,4695,3.176,40.0894,-119.55301,5.861
13.159,11,6.992,4.274,4248,3.198,37.36169,-120.20596,6.468
7.609,40,2.382,1.574,249,2.476,38.82233,-123.00402,2.806
8.199,6,2.006,3.04,2506,3.102,40.43119,-122.4754,3.069
12.701,17,6.016,1.604,2552,1.601,37.76679,-117.52942,5.195
11.34,36,2.939,2.752,445,5.701,38.25095,-114.37795,4.859
4.712,6,8.978,3.25,1453,4.2,38.41125,-116.68325,2.88
1.237,47,5.846,4.246,4540,1.966,41.32697,-116.46432,0.484
7.716,10,3.876,4.445,2043,4.947,36.82149,-119.89619,3.368
13.025,49,3.346,1.111,1687,2.332,33.3602,-120.70832,5.485
13.542,42,8.686,3.757,4442,3.981,40.77209,-116.14862,5.544
14.387,5,7.75,2.641,4936,5.572,33.03094,-117.2564,5.136
13.314,19,7.744,2.98,4391,4.826,32.93826,-119.78232,5.771
9.121,7,2.682,1.887,4960,1.61,34.35456,-116.59378,2.874
7.224,24,6.996,1.137,4191,3.729,33.19748,-123.66262,3.436
11.848,51,8.956,4.342,629,4.538,37.45693,-123.72554,5.347
11.358,42,8.127,1.923,136,2.01,40.82209,-117.09343,5.095
8.534,19,2.945,4.521,4782,1.503,34.81923,-114.30028,3.115
2.223,11,9.594,1.279,4228,1.74,32.97602,-122.75587,2.236
13.965,3,2.558,2.634,4743,5.816,34.8942,-114.62045,5.172
7.378,30,6.455,3.969,4434,5.225,35.25759,-114.40171,3.151
6.087,43,9.56,2.027,1730,5.29,40.72556,-123.40153,3.167
9.814,38,8.578,4.87,1815,2.231,38.74414,-119.7161,4.852
10.434,6,7.447,3.55,1524,3.791,33.90958,-119.91803,4.68
3.95,47,8.851,1.87,1772,3.438,35.25015,-122.19064,1.985
12.717,35,7.386,4.174,4786,5.172,38.48411,-119.85982,5.922
5.059,22,2.44,4.938,3968,3.109,33.00603,-115.78404,2.024
3.614,11,4.807,1.996,4327,3.689,38.95095,-114.96214,2.102
6.69,8,5.417,4.29,1743,3.905,40.80554,-120.97957,2.266
11.228,27,6.371,4.909,4591,2.857,40.73852,-122.11918,4.687
14.516,29,3.837,1.883,4897,1.17,33.06184,-119.02269,6.489
12.33,8,9.049,1.938,1935,3.476,40.18053,-121.36023,5.482
14.165,23,3.83,3.868,2665,3.466,37.26392,-118.88049,6.13
2.968,29,7.261,4.803,2448,1.204,37.25323,-117.96901,2.064
1.996,16,9.013,3.781,1832,3.431,37.99391,-116.20509,1.381
8.808,35,7.863,3.018,3742,3.556,36.38019,-117.67708,4.067
5.064,8,3.088,1.421,180,1.672,39.28441,-118.90117,2.166
12.593,8,9.611,4.698,3452,1.72,35.56027,-117.45782,5.286
10.408,45,2.735,1.276,4302,5.683,39.59837,-122.09147,4.411
14.59,33,3.601,1.846,2495,1.952,41.29881,-114.78281,5.381
4.567,42,3.114,2.803,541,2.561,33.71779,-117.71978,1.895
7.801,5,7.335,3.002,4098,2.488,36.7289,-115.68562,3.0
8.017,37,8.459,1.221,2558,4.288,32.67803,-122.16272,3.663
4.348,17,3.904,1.329,4236,4.21,36.68474,-117.37608,1.978
9.261,22,9.834,1.501,1559,5.564,36.65368,-124.15253,4.218
7.206,14,3.114,1.159,1303,3.014,39.40169,-122.88697,3.719
7.254,38,4.527,4.91,1633,4.9,35.86728,-123.00274,2.944
6.078,32,5.922,1.952,2867,2.887,40.92401,-115.27442,2.85
1.237,14,8.471,4.518,1045,2.2,36.28897,-119.6202,0.703
8.309,44,5.012,4.137,966,5.456,37.74971,-117.40065,3.102
5.693,20,3.439,3.824,4144,3.418,34.96596,-114.35995,1.981
1.018,22,5.719,3.632,1298,2.953,33.98242,-115.39055,0.562
5.311,30,5.812,2.994,1876,5.528,38.74776,-118.11448,2.534
4.901,33,2.13,3.255,2615,5.697,36.49734,-121.75101,1.952
6.508,5,2.167,4.563,4314,3.257,38.36512,-122.78407,1.84
2.846,18,4.221,4.11,689,1.098,38.28206,-117.37517,1.327
8.108,46,7.93,1.923,261,1.162,37.14791,-120.89995,4.371
10.694,7,4.928,1.417,815,4.045,35.36948,-120.02383,4.845
9.823,29,3.69,2.175,4229,5.26,34.3701,-117.43838,4.951
12.253,47,2.904,1.53,4211,5.376,34.23175,-116.12516,5.792
7.328,9,4.244,4.818,2438,5.506,37.60353,-118.65999,2.661
8.267,47,5.852,2.531,2894,5.038,35.31857,-115.56863,4.535
12.346,48,2.747,1.693,1437,5.361,37.8104,-115.72514,6.473
6.988,41,2.119,3.489,4144,5.208,40.06515,-118.7052,2.585
10.822,7,3.018,2.593,4990,5.201,37.25188,-123.54508,4.054
7.084,7,7.904,1.872,129,2.637,36.97631,-117.32042,3.094
6.848,49,5.73,1.231,1540,2.969,41.52633,-120.51369,3.544
11.643,43,5.561,1.37,2499,2.585,36.07145,-116.36927,5.043
3.448,6,2.158,3.253,561,1.773,32.78246,-123.63964,1.015
5.74,46,7.688,4.001,3219,2.66,40.87621,-119.70706,2.263
4.138,47,3.615,4.703,1995,5.537,34.63216,-120.10608,1.892
6.028,40,2.727,3.342,3511,5.855,38.17543,-122.46668,2.124
4.225,27,8.736,3.611,1634,1.752,41.40732,-118.7125,2.588
9.112,4,5.885,1.968,4962,4.31,39.57524,-118.94753,3.993
12.174,1,7.991,2.097,4036,5.835,40.42153,-119.47365,4.949
12.013,6,8.575,2.67,2051,2.033,36.52301,-120.99621,5.068
6.103,31,9.717,4.475,4685,5.2,36.86209,-114.94746,2.969
14.843,1,6.99,2.741,3648,2.482,33.06451,-116.29807,5.819
9.314,5,2.546,1.959,3050,3.052,38.85261,-115.69781,4.373
6.592,19,6.462,4.678,3964,5.581,39.5705,-121.49133,3.442
12.698,5,6.076,2.646,3942,1.291,37.53152,-114.51968,5.575
11.218,5,2.461,1.318,3599,3.243,40.60139,-121.042,4.582
11.49,49,4.45,3.182,3918,3.529,33.53965,-123.33675,5.897
3.746,31,5.297,3.506,2116,5.505,33.3358,-115.95679,2.145
7.557,44,3.288,4.822,2447,3.869,33.72775,-124.01377,3.751
13.066,7,2.07,4.226,2734,5.725,40.69805,-114.39229,4.643
8.057,15,8.056,1.404,3036,2.589,34.27492,-123.21859,3.213
10.568,51,8.813,3.048,3157,3.468,33.18888,-122.96475,5.325
9.231,13,3.833,2.736,4551,1.114,40.03736,-124.13733,3.79
12.793,12,2.03,2.574,410,5.944,39.13027,-123.25841,5.218
4.984,19,9.119,1.559,1708,2.166,34.01739,-122.00782,1.757
9.057,13,3.072,2.501,711,5.644,39.75225,-116.21642,3.3
2.725,27,5.226,2.88,580,3.001,35.29661,-124.28426,1.299
10.663,38,4.928,1.875,3366,1.826,32.77858,-115.59988,5.05
11.248,33,3.314,3.303,1309,3.099,32.83125,-121.28177,4.804
1.6,6,6.79,1.885,3932,2.62,33.65085,-115.23803,1.076
10.461,13,9.348,1.485,1439,5.759,40.28357,-120.10262,5.168
6.806,13,6.11,4.936,3243,4.856,36.27575,-117.13052,2.862
2.737,13,9.783,3.754,4238,2.037,36.08792,-122.89392,1.587
6.879,20,3.526,3.379,1264,3.701,40.03653,-118.80468,3.212
3.719,36,8.788,2.31,3152,4.35,38.63961,-121.01514,2.652
6.818,37,4.055,1.833,2333,3.897,40.88203,-121.70692,3.744
6.381,45,4.004,1.526,3109,5.583,32.73637,-117.41791,3.268
11.337,9,2.942,1.25,3076,1.565,34.07913,-115.08245,5.078
11.839,17,8.909,3.799,3687,1.202,40.6113,-117.86592,5.074
9.498,35,7.8,2.105,3426,4.06,41.62483,-115.29499,4.318
1.318,18,4.733,2.273,2642,4.727,35.30077,-120.53167,0.489
14.034,25,4.795,1.644,2611,5.047,32.84853,-117.55303,5.847
10.607,15,8.758,1.469,4336,2.056,32.60397,-123.38063,4.117
1.479,23,9.421,2.98,2024,1.951,32.77493,-114.60664,1.789
12.464,1,6.819,3.91,3086,5.193,38.75993,-117.08332,5.517
3.804,41,5.255,4.964,1571,2.688,34.89107,-118.92933,1.933
9.109,38,2.425,2.358,3499,4.298,36.02207,-115.47015,3.471
7.533,18,3.013,3.655,3675,1.754,36.02271,-117.05947,3.584
6.878,1,3.134,1.464,4258,5.005,34.85419,-119.81131,2.936
13.456,39,4.214,3.223,928,5.804,34.20888,-118.53823,5.303
7.123,10,4.056,3.072,130,5.858,37.46171,-118.6366,3.753
2.055,31,6.343,1.128,1199,3.595,33.14977,-117.58376,1.17
14.253,38,9.553,2.932,400,2.196,36.85019,-116.5432,6.502
13.887,7,8.893,2.982,2811,1.705,36.48551,-120.43802,6.4
10.582,38,6.073,2.488,1698,2.229,35.26072,-116.50764,3.726
7.55,8,2.138,3.294,4740,4.108,33.28,-121.51233,2.287
2.3,34,2.547,1.182,2930,3.179,38.73953,-120.49065,1.099
12.07,9,8.883,4.378,1791,3.387,38.22118,-120.55879,5.723
2.057,25,4.269,3.082,1163,3.371,39.55077,-123.56246,1.758
1.96,27,4.545,1.129,4527,4.967,37.55516,-122.40732,1.848
8.523,41,3.118,4.935,1025,5.157,37.35359,-114.28582,3.248
3.242,7,3.785,2.527,2028,1.07,34.81786,-119.19957,1.269
1.108,32,3.978,4.947,2205,5.591,36.27917,-122.12533,0.898
6.924,9,5.297,1.721,4045,2.942,37.59284,-120.44879,2.621
2.921,17,6.985,1.12,3696,2.204,33.19697,-119.80461,1.837
3.247,35,4.825,3.854,4279,5.98,39.18613,-119.54662,1.74
2.077,48,5.599,4.782,4470,1.613,41.34723,-119.88712,1.027
3.871,16,3.455,1.31,3107,2.605,41.71089,-116.27774,1.736
11.017,2,2.451,3.942,125,5.536,40.21452,-120.70468,4.035
12.325,43,4.786,1.277,1302,3.378,40.18803,-118.29662,5.945
7.335,31,2.5,4.176,2628,5.629,34.07014,-119.7279,3.866
8.092,16,4.398,3.325,993,2.208,35.61217,-119.62485,3.705
1.457,47,8.701,4.127,3618,3.037,39.7347,-114.69835,1.868
1.97,33,4.935,2.486,3502,1.258,32.85404,-121.04302,1.591
4.606,21,3.546,4.622,2974,3.271,33.28363,-123.04767,3.111
8.615,17,9.217,2.211,2473,1.002,38.56807,-120.48221,4.231
11.354,35,7.115,2.133,3144,2.584,36.62586,-123.04588,3.918
9.47,51,9.906,4.843,3515,4.576,38.98906,-115.95186,4.208
6.49,7,4.402,1.491,2126,4.621,34.93879,-121.98766,2.743
2.657,29,3.603,3.37,3830,3.139,33.27011,-118.60585,0.78
11.931,11,4.384,3.296,4868,1.065,40.37925,-122.38428,5.169
6.093,30,8.5,1.947,1850,1.655,39.93532,-123.8252,3.515
11.305,18,3.212,2.268,1578,2.21,36.89456,-121.08174,5.009
8.182,46,3.929,2.146,3603,1.082,40.86455,-114.17996,3.389
11.341,16,7.613,4.384,3560,2.085,34.61785,-114.36037,4.589
13.702,6,7.904,2.558,274,3.618,35.98797,-119.52652,6.187
13.894,2,9.671,2.435,3233,1.629,34.80567,-120.47317,6.408
8.491,43,9.841,3.547,700,5.331,33.32271,-114.35408,5.007
8.161,43,7.308,2.982,4016,1.3,38.70154,-119.9396,4.072
4.719,10,4.902,2.704,2315,4.879,38.11973,-124.22754,2.641
14.101,4,5.624,3.838,800,3.231,36.72353,-114.54944,5.14
7.411,49,5.514,2.65,4910,4.064,40.66979,-115.70779,3.447
2.786,10,5.099,1.889,4963,3.417,37.18977,-117.31083,0.443
7.058,9,4.706,3.967,2157,3.141,36.77741,-115.48198,2.469
2.779,45,3.343,1.271,2892,4.402,38.97397,-122.89138,1.611
8.035,43,4.929,4.999,2497,2.136,32.85873,-122.04124,3.914
8.858,42,9.754,3.387,2074,3.434,35.14686,-123.5561,4.05
5.729,24,9.057,1.865,3763,5.037,40.41992,-114.87526,1.698
2.003,5,6.939,1.793,3313,1.776,33.7335,-120.99706,1.74
14.209,35,3.542,2.095,1639,1.464,40.28064,-114.82978,6.308
11.827,4,9.029,4.517,3046,4.018,38.52867,-119.43273,4.393
12.744,35,4.495,4.307,2971,5.818,40.11126,-116.95405,4.845
6.136,42,6.366,1.578,888,3.146,33.24163,-116.649,3.005
11.652,13,9.294,3.4,761,5.073,39.20161,-121.26515,5.384
7.795,37,4.678,4.644,4986,3.351,39.89716,-119.71155,4.074
3.815,32,9.307,3.933,1372,2.173,32.73931,-115.11999,1.817
2.742,45,3.881,3.35,3559,3.425,39.41048,-116.32084,1.132
5.831,1,9.43,1.835,2146,3.209,37.13449,-118.5671,2.388
2.926,11,4.869,4.774,2569,2.262,32.62256,-120.18074,0.982
14.976,26,4.997,4.567,4988,2.766,38.64632,-114.33773,6.759
1.689,3,6.424,2.285,2590,2.96,34.7941,-123.976,0.476
7.176,49,4.776,2.991,2533,5.296,41.66792,-116.49195,3.433
7.329,51,5.6,1.327,2717,2.537,41.79179,-118.37292,2.606
5.209,13,6.011,3.526,3489,5.626,32.52911,-114.87491,2.172
8.999,32,5.928,1.218,1860,1.067,33.77561,-116.74613,5.205
3.1,48,9.689,4.624,4616,1.642,37.38848,-122.90354,1.738
11.975,50,4.254,4.522,3141,1.135,38.47045,-116.28384,5.062
5.654,23,4.277,2.126,722,4.838,38.50863,-121.04333,1.861
9.279,23,8.703,3.968,1249,1.623,39.34776,-120.88729,3.813
11.019,51,5.136,2.757,1115,3.87,34.16224,-119.3702,5.43
13.447,30,2.586,4.381,4266,4.889,35.34883,-117.86209,5.425
12.701,6,5.85,1.246,614,3.447,37.61156,-124.27551,4.752
9.516,7,6.402,3.023,2649,1.49,33.84549,-114.55316,3.658
6.438,47,6.942,2.59,4127,5.187,40.20762,-117.88478,3.302
8.045,30,3.881,2.041,1673,2.031,39.95358,-120.15685,4.075
11.762,37,9.786,1.837,4041,1.472,38.97973,-117.6457,4.908
13.286,48,7.896,3.706,3909,4.838,35.65642,-117.38403,6.764
2.453,32,7.761,1.808,2434,1.14,38.02517,-124.19833,1.426
6.388,6,8.983,3.529,1451,4.089,32.54997,-123.33355,3.047
11.866,35,2.209,2.559,124,3.102,38.20012,-118.6429,4.829
7.043,32,6.905,1.97,4698,3.172,32.97205,-120.20681,3.711
5.651,12,8.543,4.135,572,5.022,34.59671,-119.54734,2.268
6.759,4,2.275,2.456,4448,1.233,35.80896,-122.21836,2.415
9.44,32,8.049,1.06,356,4.708,38.63228,-114.74991,3.127
14.997,35,9.918,4.405,3507,4.527,34.79898,-120.79231,6.181
7.902,48,6.747,2.258,2656,5.447,33.74024,-123.79263,4.665
3.919,16,5.398,4.289,4582,3.886,37.21604,-117.81646,1.167
3.28,51,5.629,3.185,1171,1.8,39.6329,-118.40836,1.155
1.593,15,7.436,4.525,1777,1.232,36.21066,-118.40657,0.624
8.823,41,6.56,2.672,269,3.21,40.65433,-123.65137,4.511
8.624,2,8.301,1.678,4436,4.601,41.44197,-116.46142,3.703
3.873,6,5.373,1.072,730,1.212,39.28342,-120.96146,1.85
10.735,14,5.339,4.114,4530,2.241,40.17144,-114.58568,4.562
11.375,41,7.968,4.117,2938,4.854,37.76466,-117.99241,5.439
4.627,29,7.164,1.782,3936,2.152,37.97263,-117.44828,2.126
5.817,42,8.225,4.822,4426,2.906,32.84844,-118.38587,2.805
14.867,26,9.097,4.796,4142,4.735,37.54292,-119.74304,6.107
6.24,18,4.107,2.462,446,3.152,37.5126,-120.9059,2.632
11.651,47,4.52,1.59,4857,4.857,37.81299,-122.7637,4.619
7.338,4,6.216,2.136,3610,2.351,34.6297,-118.03618,2.955
12.107,37,9.444,4.717,3482,5.79,36.17726,-114.14233,5.483
11.766,38,8.678,3.438,3996,1.469,41.51553,-120.1689,5.045
10.349,25,5.748,4.658,1563,4.757,40.59441,-121.86732,3.895
12.967,47,6.585,1.091,2533,1.371,36.80796,-116.18151,5.01
14.149,29,7.698,4.964,3487,5.226,36.47388,-114.76879,6.161
9.12,34,6.181,3.512,4353,1.683,39.94471,-114.24699,4.036
4.325,16,2.788,1.743,1408,3.932,36.28159,-115.59526,1.758
6.581,37,4.822,3.027,2762,2.668,38.20608,-119.15591,3.192
11.616,30,2.381,4.28,3038,4.024,40.7746,-115.61301,4.977
10.112,23,7.359,1.564,2133,1.239,34.33595,-123.64116,5.071
3.489,36,4.697,3.434,3511,5.407,39.54519,-116.07216,1.21
1.717,28,7.907,3.774,707,4.571,41.97592,-123.42368,0.859
10.561,1,5.438,2.651,2601,2.728,32.86212,-118.13311,4.807
4.515,8,2.365,3.166,4166,3.353,32.78072,-120.9501,0.858
7.995,42,5.037,4.349,947,4.131,39.12377,-118.62642,4.096
11.454,15,3.75,4.807,1904,4.089,36.71787,-121.25362,4.174
8.877,34,3.714,3.217,1073,4.199,34.24007,-123.81213,3.02
2.166,19,5.021,3.81,4205,1.775,37.42057,-116.2295,0.91
3.598,44,9.827,2.291,2544,4.966,40.96638,-123.14845,2.042
4.071,30,9.681,2.336,451,3.299,37.46653,-118.04647,2.592
4.61,10,8.428,4.554,321,5.001,41.43163,-121.28716,1.941
8.916,44,3.964,1.395,4393,5.643,37.91108,-117.90656,3.82
8.056,27,8.111,1.822,4656,1.516,34.26914,-120.00707,3.412
3.844,20,2.123,2.08,220,2.78,40.46588,-115.38277,1.816
1.946,25,2.451,1.377,290,3.655,36.11081,-116.91043,1.126
3.4,9,8.686,3.67,2874,1.675,38.23441,-121.84452,1.681
14.781,40,6.514,4.625,4423,2.296,36.23458,-114.46632,6.047
7.56,34,4.986,1.108,2559,1.246,36.53704,-121.77572,3.905
13.143,21,7.924,2.009,1769,4.407,34.14623,-122.77843,5.527
12.883,24,2.915,4.682,1887,3.482,38.44438,-114.3551,5.548
8.161,7,4.293,2.863,3993,1.156,35.50226,-123.54861,4.053
10.894,4,7.821,4.543,1470,2.518,35.83158,-120.71376,4.637
3.699,51,3.657,4.776,3460,3.041,34.34393,-117.88399,1.463
10.638,8,6.805,4.964,327,2.713,35.75477,-114.57776,4.529
4.813,13,5.581,2.583,1615,1.091,40.30275,-121.41532,1.974
12.649,21,3.619,2.372,215,2.439,41.56703,-117.63393,5.241
2.172,35,9.107,3.995,494,1.406,36.6767,-124.15006,0.791
11.824,5,5.484,3.378,2701,1.029,39.61429,-117.03693,4.949
2.399,8,6.791,3.637,2999,2.766,41.14059,-114.96537,0.997
13.337,2,4.024,3.129,2373,2.932,34.90696,-122.73041,5.485
5.259,24,4.774,3.057,2462,5.572,33.76897,-116.37902,1.503
10.162,42,2.392,2.26,2137,1.641,34.81142,-119.24546,4.318
7.825,16,5.866,3.382,2684,4.502,40.9584,-118.23012,2.274
6.128,4,4.759,2.073,4053,2.318,35.40728,-117.13191,2.647
10.036,30,4.635,2.423,510,3.488,37.4946,-117.14023,4.798
14.265,46,9.12,3.522,2370,3.154,41.66733,-119.49959,6.473
1.578,30,7.631,3.547,140,3.42,37.02374,-119.67105,0.762
13.864,35,5.658,3.308,3393,4.813,35.97934,-121.39863,6.458
9.527,42,3.563,3.699,1475,1.092,41.26291,-122.72143,4.25
12.302,13,9.786,2.648,1583,2.646,33.51285,-115.62166,4.749
6.374,37,2.598,3.377,1754,2.701,39.22561,-115.88841,2.845
7.606,49,3.089,1.381,944,1.474,36.59418,-115.55963,3.281
13.164,49,4.163,2.935,1835,1.053,39.97127,-114.35408,4.638
6.808,11,9.636,3.344,4239,4.595,36.97891,-120.71263,2.753
8.485,19,4.231,2.689,2900,5.414,40.39194,-119.81879,3.827
1.283,18,5.931,1.068,4275,2.555,36.5927,-114.93739,0.579
3.22,17,8.089,3.804,4757,4.265,33.9742,-122.43353,0.911
9.984,11,9.433,2.822,1910,5.976,36.28893,-118.20206,4.051
11.038,15,6.841,1.623,3362,1.821,33.74415,-117.32192,4.502
9.156,8,5.074,4.89,1346,2.383,33.03907,-116.67448,3.226
3.006,44,9.884,4.77,4167,5.09,34.8008,-115.74504,1.91
7.236,29,2.209,1.635,2086,1.016,36.47054,-121.69149,2.713
5.971,17,8.657,3.829,4325,3.963,33.73635,-118.22852,3.037
7.939,26,4.219,3.07,1269,3.39,39.09147,-114.75354,3.328
13.185,5,8.54,2.157,3109,4.604,38.5153,-115.12904,5.427
11.862,4,3.297,3.737,677,3.645,40.14145,-118.30167,3.631
2.176,24,4.775,2.791,1147,3.581,34.79806,-121.59948,0.735
13.464,11,2.448,4.594,2843,4.552,36.0941,-118.95672,5.718
7.605,30,3.597,3.815,3428,3.75,38.75945,-120.7405,3.224
11.414,40,6.822,3.03,4241,5.931,36.36139,-117.37375,4.65
2.961,48,8.092,2.808,728,4.49,36.14866,-118.4145,2.714
10.39,48,9.29,1.126,2734,5.034,35.79573,-122.83937,5.124
4.309,35,2.957,1.643,3698,3.113,37.21812,-120.27891,2.829
7.137,44,3.125,1.18,385,5.79,36.37688,-114.60309,3.566
1.236,45,9.51,1.254,2893,3.242,37.69864,-116.25542,1.451
3.123,33,8.128,1.268,3004,2.731,41.87737,-120.11167,2.115
2.289,36,6.318,1.056,2982,5.697,37.11148,-115.49841,1.247
4.356,21,5.814,4.165,4181,2.885,39.86271,-119.44538,2.17
2.4,38,3.262,2.914,3134,2.828,38.85062,-119.35693,1.067
10.687,5,5.034,3.997,3835,3.782,37.79259,-115.98735,3.667
1.407,5,4.981,1.671,4299,5.247,39.51762,-116.85998,0.769
9.648,21,7.187,4.365,3620,2.651,38.55469,-124.27526,3.546
2.97,25,6.791,1.376,668,5.148,33.14146,-120.36386,0.862
14.232,10,2.478,2.288,1450,1.815,39.58414,-124.33106,6.127
14.063,19,8.788,2.483,4826,1.863,41.09862,-118.73615,6.398
4.157,32,9.5,1.943,4569,3.255,40.14715,-119.83276,2.932
9.602,18,8.242,1.549,2414,2.317,36.10463,-121.82085,3.966
1.392,34,3.427,3.512,2229,3.422,41.07361,-114.23597,0.476
14.045,48,3.377,1.034,1518,1.062,33.46469,-123.06486,6.412
8.322,15,7.809,4.167,4932,2.384,36.11868,-115.25349,3.265
1.605,24,5.527,1.169,4302,5.738,32.54711,-114.73923,0.467
5.795,5,8.23,4.856,1740,5.396,35.91557,-115.28529,2.094
2.076,32,2.604,4.473,1561,1.144,32.89177,-119.74231,0.224
6.501,9,7.731,2.658,2139,5.022,39.6287,-114.38375,2.677
10.379,5,5.393,1.571,3898,3.219,35.09382,-124.27513,5.52
7.578,5,2.248,4.483,1644,5.084,37.72697,-121.31758,1.932
6.372,41,6.361,3.577,4817,2.4,38.12194,-122.94437,2.272
2.668,41,7.592,3.019,2924,3.751,35.43104,-122.80693,3.229
4.429,34,6.226,2.278,2848,5.931,34.83342,-116.74318,2.6
2.402,7,2.983,3.245,1010,2.634,37.73435,-121.6192,1.343
12.305,26,8.527,2.661,672,5.424,34.77311,-120.34294,5.158
2.893,1,4.537,2.861,2911,5.386,33.99313,-118.18766,1.031
9.335,34,9.372,4.382,1029,1.77,39.57213,-116.32071,4.324
5.798,26,9.255,4.81,1763,2.218,35.54039,-121.43179,2.579
4.164,32,3.603,4.851,452,1.64,36.75302,-115.85209,2.185
9.953,12,5.811,4.632,847,2.44,41.16709,-118.88192,3.161
7.398,6,3.099,4.209,625,3.619,33.70906,-117.11047,2.544
6.602,20,7.422,2.815,736,5.64,33.10932,-117.25745,3.014
9.3,19,8.815,1.353,1741,2.983,36.58233,-115.18909,3.949
7.878,16,7.187,3.522,846,5.939,38.34112,-115.94052,3.998
5.249,4,4.084,2.608,132,2.996,36.92225,-115.39214,2.717
8.827,32,2.611,3.748,1625,3.945,32.58092,-117.46271,3.574
10.373,18,2.554,1.883,1510,5.824,36.35494,-123.14845,4.937
1.374,5,6.887,4.059,2449,4.008,37.06938,-122.79515,-0.144
7.522,50,9.627,1.683,3092,2.935,41.49444,-115.92463,2.76
1.808,6,7.562,4.234,3595,3.628,33.22664,-117.94158,0.984
3.61,14,7.845,4.647,1164,3.719,39.03747,-124.08067,0.713
8.847,49,4.634,4.601,667,1.525,36.24891,-122.75569,3.919
13.127,18,6.688,2.386,1192,3.023,40.79836,-115.36264,5.691
13.359,10,4.533,2.559,2429,3.632,38.76448,-118.59219,5.087
1.979,23,9.213,4.352,1495,4.896,36.24153,-123.23023,1.564
6.867,51,3.06,3.769,1608,1.03,38.57618,-123.82808,3.304
9.162,18,7.056,3.107,1117,5.069,36.74122,-114.10585,4.056
